Trial_num,image_name,image_path,pair_type,layers,block1.thisRepN,block1.thisTrialN,block1.thisN,block1.thisIndex,block2.thisRepN,block2.thisTrialN,block2.thisN,block2.thisIndex,block3.thisRepN,block3.thisTrialN,block3.thisN,block3.thisIndex,image_8.started,image_8.stopped,selected_semantic.response,selected_semantic.rt,selected_semantic.started,selected_semantic.stopped,Instruction.started,Instruction.stopped,Trial_number.started,Trial_number.stopped,participant,session,date,expName,psychopyVersion,frameRate,
Trial # 107,layer9-17_O12_to_O8.jpg,layer9-17/layer9-17_O12_to_O8.jpg,OO,layer9-17,0,106,106,106,,,,,,,,,692.9870425409972,None,4.0,1.9453743470003246,692.9870425409972,None,692.9870425409972,None,692.9870425409972,None,noahdeetz,001,2022_Jun_23_1319,Semantic-hierachy,2021.1.2,60.176234527180846,
Trial # 108,layer0-5_T12_to_T3.jpg,layer0-5/layer0-5_T12_to_T3.jpg,TT,layer0-5,0,107,107,107,,,,,,,,,696.8211739869948,None,1.0,2.4110737340015476,696.8211739869948,None,696.8211739869948,None,696.8211739869948,None,noahdeetz,001,2022_Jun_23_1319,Semantic-hierachy,2021.1.2,60.176234527180846,
Trial # 109,layer0-5_T1_to_T10.jpg,layer0-5/layer0-5_T1_to_T10.jpg,TT,layer0-5,0,108,108,108,,,,,,,,,699.4390137579976,None,1.0,1.5611392290011281,699.4390137579976,None,699.4390137579976,None,699.4390137579976,None,noahdeetz,001,2022_Jun_23_1319,Semantic-hierachy,2021.1.2,60.176234527180846,
Trial # 110,layer6-8_O4_to_T5.jpg,layer6-8/layer6-8_O4_to_T5.jpg,OT,layer6-8,0,109,109,109,,,,,,,,,702.1892853009995,None,3.0,2.4341280949956854,702.1892853009995,None,702.1892853009995,None,702.1892853009995,None,noahdeetz,001,2022_Jun_23_1319,Semantic-hierachy,2021.1.2,60.176234527180846,
Trial # 111,layer9-17_O11_to_O7.jpg,layer9-17/layer9-17_O11_to_O7.jpg,OO,layer9-17,0,110,110,110,,,,,,,,,706.3738711179976,None,2.0,3.8147736320024705,706.3738711179976,None,706.3738711179976,None,706.3738711179976,None,noahdeetz,001,2022_Jun_23_1319,Semantic-hierachy,2021.1.2,60.176234527180846,
Trial # 112,layer0-5_O5_to_O8.jpg,layer0-5/layer0-5_O5_to_O8.jpg,OO,layer0-5,0,111,111,111,,,,,,,,,710.4418634799949,None,1.0,2.6684088359979796,710.4418634799949,None,710.4418634799949,None,710.4418634799949,None,noahdeetz,001,2022_Jun_23_1319,Semantic-hierachy,2021.1.2,60.176234527180846,
Trial # 113,layer0-5_O10_to_O4.jpg,layer0-5/layer0-5_O10_to_O4.jpg,OO,layer0-5,0,112,112,112,,,,,,,,,714.3266366909957,None,1.0,2.027809026003524,714.3266366909957,None,714.3266366909957,None,714.3266366909957,None,noahdeetz,001,2022_Jun_23_1319,Semantic-hierachy,2021.1.2,60.176234527180846,
Trial # 114,layer9-17_O4_to_O8.jpg,layer9-17/layer9-17_O4_to_O8.jpg,OO,layer9-17,0,113,113,113,,,,,,,,,716.5773644590008,None,4.0,3.0096174020000035,716.5773644590008,None,716.5773644590008,None,716.5773644590008,None,noahdeetz,001,2022_Jun_23_1319,Semantic-hierachy,2021.1.2,60.176234527180846,
Trial # 115,layer0-5_O2_to_T8.jpg,layer0-5/layer0-5_O2_to_T8.jpg,OT,layer0-5,0,114,114,114,,,,,,,,,720.3293728509962,None,1.0,2.8384605909959646,720.3293728509962,None,720.3293728509962,None,720.3293728509962,None,noahdeetz,001,2022_Jun_23_1319,Semantic-hierachy,2021.1.2,60.176234527180846,
Trial # 116,layer9-17_T2_to_T3.jpg,layer9-17/layer9-17_T2_to_T3.jpg,TT,layer9-17,0,115,115,115,,,,,,,,,725.9799992369954,None,2.0,2.4305067059976864,725.9799992369954,None,725.9799992369954,None,725.9799992369954,None,noahdeetz,001,2022_Jun_23_1319,Semantic-hierachy,2021.1.2,60.176234527180846,
Trial # 117,layer6-8_O1_to_T10.jpg,layer6-8/layer6-8_O1_to_T10.jpg,OT,layer6-8,0,116,116,116,,,,,,,,,729.6143147159964,None,3.0,5.7449545950003085,729.6143147159964,None,729.6143147159964,None,729.6143147159964,None,noahdeetz,001,2022_Jun_23_1319,Semantic-hierachy,2021.1.2,60.176234527180846,
